cvd_delta_15m,cvd_source,cvd_zscore_15m,data_quality,data_ready,data_stale,flow_direction,funding_rate,funding_zscore,oi_delta_pct_15m,pair,qvol_5m,source,symbol,ts,volume_zscore_15m
-1.077827905384073,real,-1.077827905384073,OK,True,False,NO_TRADE,-2.306e-05,0.0,0.0,EGLD/USDT:USDT,41467.4849,real,EGLDUSDT,2026-07-08T18:39:51.143110+00:00,0.16631464395770243
0.9046272940090057,real,0.9046272940090057,OK,True,False,BOTH_ALLOWED,5e-05,0.0,0.0,EIGEN/USDT:USDT,311179.51394,real,EIGENUSDT,2026-07-08T18:39:51.145746+00:00,0.7417008772524329
-1.8402545182281043,real,-1.8402545182281043,OK,True,False,NO_TRADE,2.992e-05,0.0,0.0,ENA/USDT:USDT,1016198.61433,real,ENAUSDT,2026-07-08T18:39:51.148239+00:00,0.2860851882736414
0.283494219976687,real,0.283494219976687,OK,True,False,LONG_ONLY,-0.00017295,0.0,0.0,ENJ/USDT:USDT,185399.8299,real,ENJUSDT,2026-07-08T18:39:51.150690+00:00,1.0261837146699282
0.32004623539452615,real,0.32004623539452615,OK,True,False,BOTH_ALLOWED,5e-05,0.0,0.0,ENSO/USDT:USDT,75258.1494,real,ENSOUSDT,2026-07-08T18:39:51.153147+00:00,0.5186179734057922
0.318586214716844,real,0.318586214716844,OK,True,False,BOTH_ALLOWED,0.0001,0.0,0.0,ENS/USDT:USDT,37325.1791,real,ENSUSDT,2026-07-08T18:39:51.155527+00:00,0.43240238894442795
3.3456387193430213,real,3.3456387193430213,OK,True,False,BOTH_ALLOWED,5e-05,0.0,0.0,EPIC/USDT:USDT,528421.78251,real,EPICUSDT,2026-07-08T18:39:51.157959+00:00,2.7508665735730906
-1.3437731147458662,real,-1.3437731147458662,OK,True,False,SHORT_ONLY,0.00035899,0.0,0.0,ESPORTS/USDT:USDT,83203.75214,real,ESPORTSUSDT,2026-07-08T18:39:51.160347+00:00,-0.6266045645434267
0.24793450499986194,real,0.24793450499986194,OK,True,False,BOTH_ALLOWED,3.67e-05,0.0,0.0,ETC/USDT:USDT,157568.68238999997,real,ETCUSDT,2026-07-08T18:39:51.162732+00:00,0.0317185469189223
-1.7856413033273764,real,-1.7856413033273764,OK,True,False,NO_TRADE,5e-05,0.0,0.0,ETHFI/USDT:USDT,298854.10488999996,real,ETHFIUSDT,2026-07-08T18:39:51.165133+00:00,0.32642856387538
-0.013871034644161298,real,-0.013871034644161298,OK,True,False,NO_TRADE,-7.23e-06,0.0,0.0,ETH/USDT:USDT,106709703.36165999,real,ETHUSDT,2026-07-08T18:39:51.167563+00:00,-0.06749633781632704
-0.2802206083581164,real,-0.2802206083581164,OK,True,False,NO_TRADE,5e-05,0.0,0.0,EVAA/USDT:USDT,3530550.9690400003,real,EVAAUSDT,2026-07-08T18:39:51.169826+00:00,-0.05909994506071841
0.17849740845757478,real,0.17849740845757478,OK,True,False,BOTH_ALLOWED,5e-05,0.0,0.0,FARTCOIN/USDT:USDT,185406.97492,real,FARTCOINUSDT,2026-07-08T18:39:51.172234+00:00,0.849372536143715
0.29036162846742225,real,0.29036162846742225,OK,True,False,BOTH_ALLOWED,0.0001,0.0,0.0,FET/USDT:USDT,132567.4517,real,FETUSDT,2026-07-08T18:39:51.174598+00:00,-0.2885754731597424
-1.0596732281032808,real,-1.0596732281032808,OK,True,False,NO_TRADE,5e-05,0.0,0.0,FF/USDT:USDT,12205.85985,real,FFUSDT,2026-07-08T18:39:51.176964+00:00,-0.12832220940537736
-2.943201944772302,real,-2.943201944772302,OK,True,False,NO_TRADE,-1.344e-05,0.0,0.0,FIL/USDT:USDT,547036.91525,real,FILUSDT,2026-07-08T18:39:51.179350+00:00,1.3018654960747424
-0.8224058469717773,real,-0.8224058469717773,OK,True,False,NO_TRADE,0.0,0.0,0.0,FLNC/USDT:USDT,390709.0528,real,FLNCUSDT,2026-07-08T18:39:51.181786+00:00,2.0548962757369806
-0.24723126950156712,real,-0.24723126950156712,OK,True,False,NO_TRADE,5e-05,0.0,0.0,FLUID/USDT:USDT,9755.0125,real,FLUIDUSDT,2026-07-08T18:39:51.184188+00:00,-0.17188965709717496
-1.1155632216222007,real,-1.1155632216222007,OK,True,False,NO_TRADE,5e-05,0.0,0.0,FOLKS/USDT:USDT,13414.106,real,FOLKSUSDT,2026-07-08T18:39:51.186594+00:00,0.7457527446690406
0.008521120216336588,real,0.008521120216336588,OK,True,False,BOTH_ALLOWED,5e-05,0.0,0.0,FORM/USDT:USDT,4549.6643699999995,real,FORMUSDT,2026-07-08T18:39:51.189003+00:00,-0.12809226397207593
-2.5500798300652017,real,-2.5500798300652017,OK,True,False,NO_TRADE,7.48e-05,0.0,0.0,GALA/USDT:USDT,138736.539309,real,GALAUSDT,2026-07-08T18:39:51.191441+00:00,2.573678145882859
1.0240701520172033,real,1.0240701520172033,OK,True,False,BOTH_ALLOWED,5e-05,0.0,0.0,GIGGLE/USDT:USDT,47504.217599999996,real,GIGGLEUSDT,2026-07-08T18:39:51.193885+00:00,-0.010689439347178873
-1.7046755634070534,real,-1.7046755634070534,OK,True,False,NO_TRADE,0.0,0.0,0.0,GLW/USDT:USDT,641242.9764,real,GLWUSDT,2026-07-08T18:39:51.196273+00:00,-0.3814616809461924
-1.0394496773873974,real,-1.0394496773873974,OK,True,False,NO_TRADE,0.0001,0.0,0.0,GMT/USDT:USDT,10476.87571,real,GMTUSDT,2026-07-08T18:39:51.198678+00:00,-0.12545402862097962
-1.2401528028802455,real,-1.2401528028802455,OK,True,False,NO_TRADE,5e-05,0.0,0.0,GOAT/USDT:USDT,3410.6348099999996,real,GOATUSDT,2026-07-08T18:39:51.201080+00:00,-1.2034892142857145
-0.9749356534462567,real,-0.9749356534462567,OK,True,False,NO_TRADE,5e-05,0.0,0.0,GPS/USDT:USDT,26644.603204,real,GPSUSDT,2026-07-08T18:39:51.203452+00:00,-0.7203802104864496
0.5474674521173318,real,0.5474674521173318,OK,True,False,BOTH_ALLOWED,5e-05,0.0,0.0,GRAM/USDT:USDT,247314.46129999997,real,GRAMUSDT,2026-07-08T18:39:51.205830+00:00,-0.9397161676963989
-0.5329993262180308,real,-0.5329993262180308,OK,True,False,NO_TRADE,-5.019e-05,0.0,0.0,GRASS/USDT:USDT,88839.57719,real,GRASSUSDT,2026-07-08T18:39:51.208201+00:00,-0.7699748549479231
0.8753336909962228,real,0.8753336909962228,OK,True,False,BOTH_ALLOWED,0.0001,0.0,0.0,GRT/USDT:USDT,8748.52987,real,GRTUSDT,2026-07-08T18:39:51.210613+00:00,-0.7873117034163654
-1.0439325828124213,real,-1.0439325828124213,OK,True,False,NO_TRADE,0,0.0,0.0,GUA/USDT:USDT,14457.981829999999,real,GUAUSDT,2026-07-08T18:39:51.212969+00:00,-1.0100416543304231
-0.20277422087805266,real,-0.20277422087805266,OK,True,False,NO_TRADE,-0.02,0.0,0.0,GWEI/USDT:USDT,102219.7773,real,GWEIUSDT,2026-07-08T18:39:51.215232+00:00,-1.013083623196146
-1.7204832398384118,real,-1.7204832398384118,OK,True,False,NO_TRADE,5e-05,0.0,0.0,HAEDAL/USDT:USDT,4949.06246,real,HAEDALUSDT,2026-07-08T18:39:51.217818+00:00,-0.8123318312530313
0.7227660650464626,real,0.7227660650464626,OK,True,False,LONG_ONLY,-0.00010188,0.0,0.0,HBAR/USDT:USDT,127923.68559999998,real,HBARUSDT,2026-07-08T18:39:51.220361+00:00,-1.4617800515245047
0.135593375298873,real,0.135593375298873,OK,True,False,LONG_ONLY,-0.00011695,0.0,0.0,HEI/USDT:USDT,105044.959389,real,HEIUSDT,2026-07-08T18:39:51.222770+00:00,-1.2085465241260482
0.4517897698426397,real,0.4517897698426397,OK,True,False,BOTH_ALLOWED,5e-05,0.0,0.0,HEMI/USDT:USDT,3052.038233,real,HEMIUSDT,2026-07-08T18:39:51.225169+00:00,-0.8075944449816664
0.1678489563080818,real,0.1678489563080818,OK,True,False,LONG_ONLY,-2.702e-05,0.0,0.0,HMSTR/USDT:USDT,95812.7219592,real,HMSTRUSDT,2026-07-08T18:39:51.227594+00:00,-0.9803413180837409
