close,volume,rsi,ema55,atr_pct
1739.8,2741.16,40.47990104247773,1745.046943639175,0.1748718928237491
1739.24,881.53,39.446180814550175,1744.8395527949187,0.17035961309668288
1738.15,1668.94,37.4419611666241,1744.6006401951004,0.1745637313592685
1742.1,1876.14,47.79380430012687,1744.511331616704,0.17857894600143726
1737.09,2363.7,38.98267610256803,1744.2462840589646,0.19208359809378855
1739.29,1847.2,43.8757327265589,1744.0692739140018,0.18889745924098836
1741.89,1316.93,49.07338526641054,1743.9914427027875,0.19121746266093437
1747.9,3571.68,58.61434744832734,1744.1310340348307,0.20506392235776502
1747.06,3290.11,57.006800984629756,1744.235639962158,0.21213622512591704
1749.58,2574.35,60.50620736761289,1744.4265099635095,0.21156062251227276
1747.8,2215.51,56.97836825222785,1744.546991750527,0.2116067971635892
1749.6,3028.73,59.54697171701663,1744.7274563308654,0.21649857441181578
1748.61,499.72,57.51309647936901,1744.8661186047632,0.20776571004078576
1769.46,59667.88,76.0593481262747,1745.7444715117358,0.30238908953043964
1770.8,20866.13,76.76143961847161,1746.6393118148883,0.31486374918063315
1766.93,7084.77,70.34516638213884,1747.3639792500708,0.3211902424640408
1768.15,9465.15,71.16347332684879,1748.106337133997,0.31860454536908356
1766.45,3456.67,68.33383884968563,1748.76146795064,0.3129128295906841
1768.03,8507.57,69.54586588292842,1749.449629809546,0.31090629852741763
1769.6,2963.53,70.74414219534215,1750.1692858877766,0.30620283917312235

